ITEM: TIMESTEP
15800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
105 -41.0761 
106 85.0268 
107 -153.534 
108 -68.5505 
109 166.609 
110 47.4424 
111 -50.9338 
112 -170.532 
113 70.3939 
114 -153.037 
115 -34.9252 
116 84.0794 
ITEM: TIMESTEP
24700
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 140.089 
2 20.0274 
3 -102.362 
4 -135.555 
5 110.706 
6 -11.8963 
7 155.716 
8 34.3063 
9 -81.0979 
10 146.274 
11 30.8696 
12 -92.3161 
13 -89.2184 
14 155.377 
15 32.1917 
16 155.181 
17 -80.3802 
18 40.1607 
19 -94.007 
20 144.541 
21 25.9202 
22 148.33 
23 144.234 
24 19.499 
25 -93.6129 
26 -94.1676 
27 141.097 
28 27.985 
29 26.1776 
30 -98.5579 
31 -174.12 
32 -52.6437 
33 68.0623 
34 150.518 
35 -86.9237 
36 33.7719 
37 -74.669 
38 167.705 
39 45.8178 
40 -75.298 
41 162.815 
42 42.3279 
43 47.6478 
44 -74.2395 
45 165.274 
46 -124.736 
47 112.324 
48 -11.5403 
49 126.852 
50 11.1903 
51 -105.759 
52 138.58 
53 11.2129 
54 -104.448 
55 -79.7899 
56 165.546 
57 39.188 
58 -175.9 
59 -51.823 
60 60.1322 
61 -128.339 
62 101.934 
63 -11.9288 
64 -137.251 
65 108.886 
66 -7.5239 
67 -26.3086 
68 -140.171 
69 103.418 
70 -66.0771 
71 175.45 
72 60.98 
73 -131.875 
74 -14.5592 
75 177.31 
76 54.0222 
77 -65.8557 
78 176.127 
79 56.2486 
80 -60.5856 
81 -66.0759 
82 174.046 
83 57.212 
84 148.757 
85 18.421 
86 -93.8102 
87 136.048 
88 23.8171 
89 -93.616 
90 -95.6105 
91 152.158 
92 34.7252 
93 -74.4281 
94 51.0753 
95 164.461 
96 -99.4969 
97 144.337 
98 16.5319 
99 -100.513 
100 131.681 
101 15.6522 
102 23.6592 
103 -104.146 
104 139.825 
105 47.8007 
106 169.201 
107 -69.6181 
108 -79.746 
109 155.822 
110 35.8069 
111 -87.8466 
112 155.729 
113 34.6617 
114 -142.07 
115 -15.8362 
116 103.876 
ITEM: TIMESTEP
24750
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 114.147 
2 -7.20508 
3 -122.714 
4 -161.788 
5 84.7248 
6 -29.4111 
7 172.33 
8 58.3926 
9 -69.284 
10 165.602 
11 37.9258 
12 -80.4601 
13 -71.447 
14 160.876 
15 42.4904 
16 149.763 
17 -88.6818 
18 34.0777 
19 -83.0422 
20 161.202 
21 39.9749 
22 157.398 
23 147.823 
24 36.4609 
25 -85.2608 
26 -92.3912 
27 156.247 
28 34.5253 
29 30.4818 
30 -80.8801 
31 -164.144 
32 -38.9862 
33 79.2626 
34 133.94 
35 -105.966 
36 20.4503 
37 -62.8343 
38 169.029 
39 55.8709 
40 -70.1234 
41 176.719 
42 58.0135 
43 44.0376 
44 -69.1202 
45 172.175 
46 -123.943 
47 107.096 
48 -8.44209 
49 133.754 
50 9.22757 
51 -96.4559 
52 139.018 
53 18.7333 
54 -105.793 
55 -95.2931 
56 143.928 
57 31.0871 
58 175.51 
59 -66.6862 
60 51.7355 
61 -126.251 
62 108.938 
63 -10.9237 
64 -139.23 
65 100.908 
66 -14.4192 
67 -20.596 
68 -140.458 
69 104.215 
70 -61.0492 
71 -179.302 
72 65.3338 
73 -137.52 
74 -9.98146 
75 146.479 
76 22.1518 
77 -91.9311 
78 143.312 
79 29.2295 
80 -92.3602 
81 -98.2486 
82 147.669 
83 26.0788 
84 147.31 
85 29.3013 
86 -94.0915 
87 142.194 
88 18.8009 
89 -99.7981 
90 -90.2248 
91 146.383 
92 27.7835 
93 -75.8778 
94 45.0342 
95 162.891 
96 -76.5125 
97 152.403 
98 34.4153 
99 -89.1386 
100 152.874 
101 41.946 
102 20.8277 
103 -97.1599 
104 151.912 
105 -49.9835 
106 76.3144 
107 -162.343 
108 -89.6909 
109 149.203 
110 34.0044 
111 -72.3251 
112 168.051 
113 55.8872 
114 -135.743 
115 -22.1048 
116 103.277 
ITEM: TIMESTEP
24800
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 108.329 
2 -15.8478 
3 -131.504 
4 -170.385 
5 80.5052 
6 -50.8317 
7 -174.998 
8 63.5459 
9 -51.611 
10 176.596 
11 61.4394 
12 -61.9474 
13 -58.0606 
14 -173.218 
15 63.3956 
16 159.358 
17 -77.3835 
18 43.1212 
19 -89.8724 
20 146.799 
21 28.6032 
22 -179.214 
23 169.285 
24 45.7123 
25 -58.2476 
26 -69.8317 
27 166.596 
28 62.6358 
29 48.319 
30 -75.2537 
31 -168.412 
32 -35.4542 
33 85.1259 
34 159.242 
35 -68.1746 
36 44.4532 
37 -81.1732 
38 149.697 
39 30.7581 
40 -86.3776 
41 154.683 
42 42.7518 
43 29.5739 
44 -89.3654 
45 158.703 
46 -130.224 
47 103.352 
48 -11.0826 
49 121.435 
50 14.5684 
51 -114.962 
52 138.171 
53 3.59599 
54 -103.271 
55 -93.8055 
56 142.377 
57 22.5986 
58 -173.15 
59 -54.486 
60 66.4225 
61 -113.998 
62 123.736 
63 2.94314 
64 -127.944 
65 111.262 
66 -5.67895 
67 -5.43675 
68 -126.23 
69 116.829 
70 -64.3366 
71 179.896 
72 61.533 
73 -118.802 
74 -7.12515 
75 153.583 
76 38.7268 
77 -87.4118 
78 155.63 
79 29.4918 
80 -89.5129 
81 -82.2246 
82 151.637 
83 32.632 
84 155.794 
85 32.522 
86 -85.4731 
87 155.991 
88 37.9964 
89 -80.7367 
90 -89.058 
91 152.947 
92 34.2139 
93 -103.11 
94 11.6889 
95 132.871 
96 -66.0774 
97 172.508 
98 54.5391 
99 -69.4462 
100 172.585 
101 51.9683 
102 52.2544 
103 -65.7146 
104 173.669 
105 -84.5999 
106 43.8649 
107 153.864 
108 -85.2681 
109 149.328 
110 32.3614 
111 -91.6754 
112 156.373 
113 32.0398 
114 -133.084 
115 -9.77253 
116 113.732 
ITEM: TIMESTEP
24850
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 89.8027 
2 -25.1219 
3 -150.961 
4 -153.286 
5 91.9974 
6 -29.4567 
7 -157.143 
8 78.9424 
9 -38.7653 
10 -164.688 
11 77.6046 
12 -40.7728 
13 -43.1044 
14 -160.812 
15 80.8104 
16 152.06 
17 -81.0912 
18 37.0049 
19 -86.4708 
20 157.438 
21 40.734 
22 -173.858 
23 176.432 
24 60.9636 
25 -55.3419 
26 -64.5426 
27 179.989 
28 63.6833 
29 57.9157 
30 -57.5529 
31 -170.936 
32 -39.2842 
33 74.6568 
34 169.87 
35 -75.9693 
36 49.2305 
37 -84.2831 
38 161.3 
39 40.1707 
40 -83.1729 
41 155.698 
42 31.2441 
43 38.7794 
44 -82.3498 
45 153.196 
46 -126.638 
47 121.225 
48 -10.1367 
49 141.607 
50 10.9254 
51 -106.525 
52 122.793 
53 20.0052 
54 -110.677 
55 -90.0374 
56 148.961 
57 22.1367 
58 172.882 
59 -60.7474 
60 55.8636 
61 -100.662 
62 139.747 
63 22.7165 
64 -105.037 
65 137.933 
66 14.5542 
67 8.34444 
68 -108.686 
69 127.936 
70 -87.8959 
71 158.536 
72 44.0095 
73 -115.788 
74 10.0561 
75 123.316 
76 0.195641 
77 -113.691 
78 124.094 
79 10.2077 
80 -112.786 
81 -117.757 
82 128.356 
83 5.36275 
84 149.309 
85 30.2516 
86 -88.8617 
87 150.429 
88 31.3159 
89 -90.5132 
90 -89.883 
91 151.004 
92 29.1746 
93 -134.081 
94 -10.7122 
95 105.416 
96 -60.2118 
97 -176.67 
98 63.2652 
99 -61.0765 
100 178.859 
101 55.3816 
102 60.685 
103 -59.3799 
104 177.143 
105 -28.9717 
106 88.1033 
107 -156.132 
108 -67.6538 
109 174.578 
110 54.4293 
111 -46.4174 
112 -172.702 
113 71.0947 
114 -151.313 
115 -25.831 
116 85.4418 
ITEM: TIMESTEP
24900
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 74.9004 
2 -56.0329 
3 -167.535 
4 -145.132 
5 98.9039 
6 -19.1849 
7 -158.803 
8 90.4626 
9 -34.3187 
10 -157.788 
11 77.4305 
12 -47.0538 
13 -34.8182 
14 -159.6 
15 75.9162 
16 146.387 
17 -100.732 
18 21.8422 
19 -64.0241 
20 172.562 
21 50.5724 
22 177.568 
23 172.173 
24 58.2278 
25 -58.9245 
26 -66.693 
27 179.362 
28 62.2096 
29 48.6655 
30 -65.2796 
31 -168.869 
32 -41.3904 
33 78.3179 
34 172.248 
35 -73.4858 
36 38.458 
37 -87.3737 
38 169.404 
39 47.1758 
40 -61.6332 
41 176.138 
42 41.5887 
43 52.4479 
44 -69.7807 
45 155.67 
46 -119.922 
47 122.106 
48 12.571 
49 134.017 
50 30.7501 
51 -110.269 
52 146.464 
53 0.135072 
54 -103.132 
55 -78.9811 
56 153.76 
57 38.1938 
58 165.741 
59 -76.1806 
60 48.2449 
61 -75.0118 
62 172.191 
63 53.0654 
64 -68.8465 
65 172.028 
66 43.9505 
67 48.8726 
68 -70.2533 
69 161.67 
70 -104.207 
71 140.659 
72 19.5509 
73 -114.525 
74 -3.70727 
75 112.812 
76 -4.93633 
77 -127.692 
78 128.114 
79 5.35807 
80 -114.138 
81 -125.108 
82 112.136 
83 -7.35954 
84 160.93 
85 41.2412 
86 -80.1867 
87 171.821 
88 50.3927 
89 -68.4904 
90 -77.9985 
91 160.574 
92 41.6905 
93 -142.3 
94 -20.8685 
95 96.8774 
96 -54.2432 
97 -174.405 
98 74.3149 
99 -48.6307 
100 -159.911 
101 71.5312 
102 63.996 
103 -47.284 
104 -175.842 
105 15.377 
106 133.131 
107 -110.226 
108 -57.4086 
109 176.229 
110 62.3341 
111 -68.1747 
112 164.225 
113 50.4499 
114 -160.046 
115 -40.8076 
116 83.5968 
ITEM: TIMESTEP
24950
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 89.169 
2 -24.828 
3 -149.59 
4 175.101 
5 57.5526 
6 -62.4657 
7 -164.341 
8 70.5448 
9 -44.7197 
10 -169.429 
11 75.3067 
12 -44.3147 
13 -53.209 
14 -168.474 
15 71.905 
16 155.851 
17 -80.2973 
18 37.4756 
19 -78.3653 
20 160.532 
21 46.1751 
22 175.813 
23 -177.862 
24 54.5423 
25 -62.003 
26 -63.1167 
27 169.288 
28 52.7425 
29 59.9537 
30 -67.6419 
31 -162.666 
32 -40.9914 
33 81.951 
34 -176.149 
35 -63.7861 
36 56.4331 
37 -104.257 
38 142.989 
39 26.6934 
40 -97.9742 
41 145.731 
42 14.7805 
43 18.1909 
44 -98.1042 
45 130.946 
46 -110.983 
47 135.631 
48 20.2675 
49 144.476 
50 23.1169 
51 -109.661 
52 128.98 
53 9.28467 
54 -112.074 
55 -77.3082 
56 163.155 
57 49.5702 
58 167.045 
59 -72.2994 
60 45.8993 
61 -77.862 
62 158.24 
63 47.4027 
64 -76.993 
65 172.169 
66 46.9047 
67 44.5397 
68 -66.2978 
69 168.437 
70 -110.737 
71 126.484 
72 7.09614 
73 -107.845 
74 9.44035 
75 95.1916 
76 -25.018 
77 -140.452 
78 101.248 
79 -14.1857 
80 -138.542 
81 -135.977 
82 108.589 
83 -15.7678 
84 158.493 
85 38.3932 
86 -79.8814 
87 163.901 
88 45.6267 
89 -75.9985 
90 -85.7169 
91 156.008 
92 34.3833 
93 -152.687 
94 -33.7385 
95 84.4096 
96 -62.9627 
97 -175.5 
98 69.3065 
99 -57.69 
100 -172.883 
101 54.8476 
102 64.0069 
103 -51.1863 
104 176.544 
105 59.9481 
106 174.16 
107 -73.711 
108 -45.4242 
109 -161.345 
110 77.2886 
111 -59.6361 
112 172.473 
113 56.9227 
114 -163.569 
115 -41.8552 
116 73.5459 
ITEM: TIMESTEP
25000
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 80.4043 
2 -51.028 
3 -161.193 
4 169.981 
5 56.6574 
6 -64.6615 
7 -170.046 
8 71.1704 
9 -56.1448 
10 -170.586 
11 62.0987 
12 -51.8025 
13 -57.1663 
14 175.519 
15 61.6174 
16 157.025 
17 -82.3057 
18 37.6339 
19 -96.1834 
20 142.428 
21 23.9744 
22 174.055 
23 169.938 
24 53.7802 
25 -66.6252 
26 -68.1726 
27 175.669 
28 55.2641 
29 50.6188 
30 -65.5392 
31 -161.195 
32 -42.1945 
33 78.9254 
34 -178.515 
35 -67.7308 
36 53.8121 
37 -116.926 
38 130.289 
39 8.71719 
40 -100.586 
41 137.843 
42 12.1996 
43 15.8592 
44 -105.712 
45 128.644 
46 -91.7908 
47 157.388 
48 34.141 
49 138.209 
50 17.3689 
51 -112.626 
52 126.533 
53 9.7581 
54 -111.082 
55 -86.961 
56 159.541 
57 25.7182 
58 159.47 
59 -83.3755 
60 38.9497 
61 -66.7363 
62 173.186 
63 50.2947 
64 -68.6872 
65 168.421 
66 51.3903 
67 46.6059 
68 -76.2858 
69 166.683 
70 -119.766 
71 116.343 
72 -1.21275 
73 -97.9567 
74 28.3485 
75 95.7244 
76 -23.8436 
77 -146.857 
78 95.1693 
79 -27.8443 
80 -145.263 
81 -142.831 
82 94.1552 
83 -23.2632 
84 155.386 
85 42.2881 
86 -83.3748 
87 163.242 
88 37.5791 
89 -83.6602 
90 -72.5702 
91 161.767 
92 40.5275 
93 -154.041 
94 -33.0263 
95 87.4171 
96 -45.2585 
97 -163.332 
98 81.6091 
99 -43.8434 
100 -158.902 
101 74.2302 
102 76.2416 
103 -38.8172 
104 -165.685 
105 67.4442 
106 177.72 
107 -61.5484 
108 -60.7688 
109 -177.878 
110 63.1513 
111 -63.2864 
112 177.387 
113 52.4831 
114 -157.988 
115 -37.5497 
116 78.5174 
ITEM: TIMESTEP
25050
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 -165.922 
2 80.9424 
3 -45.1799 
4 -179.886 
5 60.2833 
6 -57.2029 
7 172.181 
8 54.6945 
9 -67.9889 
10 -68.0991 
11 174.415 
12 51.7312 
13 168.613 
14 -73.7463 
15 44.0729 
16 -100.362 
17 143.194 
18 19.0597 
19 93.6035 
20 -25.6859 
21 -145.805 
22 154.71 
23 150.646 
24 39.7741 
25 -89.1224 
26 -87.1735 
27 161.955 
28 33.0583 
29 34.4787 
30 -76.393 
31 -161.901 
32 -45.6691 
33 66.8366 
34 -179.987 
35 -63.6756 
36 62.3196 
37 -121.081 
38 114.762 
39 -6.00257 
40 -124.949 
41 114.287 
42 -0.791178 
43 -1.25628 
44 -122.021 
45 122.901 
46 -73.3396 
47 165.584 
48 53.9714 
49 112.729 
50 -1.01479 
51 -128.057 
52 118.199 
53 -11.8592 
54 -125.603 
55 -80.7173 
56 154.485 
57 39.0976 
58 161.043 
59 -88.4494 
60 39.7105 
61 -70.6053 
62 163.327 
63 49.7805 
64 -76.9565 
65 169.497 
66 49.1111 
67 41.6312 
68 -71.9154 
69 167.699 
70 -103.192 
71 137.055 
72 18.4929 
73 -103.923 
74 7.08466 
75 115.939 
76 -6.21058 
77 -126.462 
78 105.955 
79 -14.2966 
80 -131.896 
81 -127.658 
82 112.091 
83 -5.50811 
84 160.916 
85 35.4454 
86 -82.3503 
87 159.229 
88 41.4334 
89 -75.3005 
90 -90.3465 
91 151.858 
92 35.124 
93 -76.5865 
94 162.001 
95 43.7213 
96 -163.975 
97 -42.0772 
98 79.2966 
99 -49.244 
100 -162.552 
101 80.3718 
102 -41.3615 
103 -158.437 
104 71.9467 
105 73.978 
106 -43.0979 
107 -172.714 
108 86.5093 
109 -154.118 
110 -45.1221 
111 -74.8164 
112 170.607 
113 49.8689 
114 -136.427 
115 -16.5976 
116 105.052 
ITEM: TIMESTEP
25100
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 171.831 
2 64.0528 
3 -53.3915 
4 -177.228 
5 59.0873 
6 -61.915 
7 172.409 
8 51.4063 
9 -63.9064 
10 -76.698 
11 162.3 
12 46.987 
13 172.9 
14 -66.382 
15 55.858 
16 -80.912 
17 160.169 
18 45.4415 
19 91.889 
20 -25.2973 
21 -146.823 
22 141 
23 144.704 
24 15.4209 
25 -102.824 
26 -94.9287 
27 135.788 
28 17.5429 
29 28.5282 
30 -100.755 
31 -174.881 
32 -65.6282 
33 61.0087 
34 163.338 
35 -67.3814 
36 47.5962 
37 -99.7569 
38 134.336 
39 15.0941 
40 -101.898 
41 138.861 
42 24.0097 
43 14.4491 
44 -104.793 
45 140.356 
46 -70.7276 
47 167.541 
48 40.4228 
49 114.647 
50 -13.019 
51 -120.538 
52 111.796 
53 0.0280339 
54 -127.638 
55 -93.6691 
56 141.08 
57 27.9102 
58 167.246 
59 -65.0745 
60 45.4324 
61 -74.6619 
62 164.486 
63 47.8254 
64 -71.533 
65 171.806 
66 49.3188 
67 41.6999 
68 -74.961 
69 162.552 
70 -92.4857 
71 148.358 
72 28.2054 
73 -116.843 
74 12.4303 
75 116.447 
76 -7.56848 
77 -129.661 
78 103.003 
79 -19.0901 
80 -132.982 
81 -143.05 
82 94.8569 
83 -19.0348 
84 148.93 
85 24.658 
86 -93.8311 
87 145.79 
88 27.3008 
89 -89.9379 
90 -99.0999 
91 142.411 
92 25.1724 
93 -58.6286 
94 -173.914 
95 74.5389 
96 -160.746 
97 -37.3523 
98 79.9543 
99 -75.5267 
100 167.086 
101 58.7637 
102 -73.0673 
103 178.61 
104 44.32 
105 46.4505 
106 -61.8717 
107 163.838 
108 64.3867 
109 179.947 
110 -70.6353 
111 -65.4233 
112 177.603 
113 57.83 
114 -141.042 
115 -13.6261 
116 103.593 
ITEM: TIMESTEP
25150
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 173.469 
2 56.9331 
3 -58.3158 
4 -179.2 
5 62.665 
6 -58.939 
7 175.84 
8 54.2362 
9 -66.0251 
10 -69.5164 
11 168.88 
12 48.6183 
13 172.501 
14 -67.821 
15 49.9093 
16 -79.4387 
17 160.852 
18 46.7703 
19 108.012 
20 -14.9447 
21 -126.935 
22 139.657 
23 136.235 
24 24.9377 
25 -98.953 
26 -111.967 
27 136.736 
28 12.8458 
29 14.8451 
30 -96.4518 
31 172.681 
32 -66.0093 
33 49.4984 
34 171.67 
35 -60.3204 
36 58.8325 
37 -89.7026 
38 139.321 
39 20.0425 
40 -95.4532 
41 145.268 
42 35.5232 
43 20.8142 
44 -98.4642 
45 151.791 
46 -93.5762 
47 141.657 
48 24.3097 
49 81.6836 
50 -19.9978 
51 -152.631 
52 105.687 
53 -33.6043 
54 -135.286 
55 -106.952 
56 148.712 
57 17 
58 -179.275 
59 -56.1076 
60 67.0683 
61 -63.2878 
62 175.346 
63 57.8721 
64 -63.5847 
65 178.941 
66 57.7811 
67 57.3078 
68 -60.1665 
69 178.674 
70 -73.1015 
71 169.624 
72 49.3609 
73 -103.231 
74 -2.85244 
75 128.809 
76 5.73255 
77 -111.83 
78 117.193 
79 -0.369302 
80 -119.731 
81 -132.687 
82 109.751 
83 -9.61052 
84 147.934 
85 31.2995 
86 -91.808 
87 137.159 
88 14.0519 
89 -106.206 
90 -94.2758 
91 142.617 
92 22.3584 
93 -66.5063 
94 179.451 
95 65.3598 
96 -151.135 
97 -31.9665 
98 87.2061 
99 -78.004 
100 159.409 
101 49.8746 
102 -83.808 
103 166.658 
104 38.7789 
105 33.2099 
106 -76.3246 
107 155.797 
108 -10.3975 
109 105.294 
110 -139.702 
111 -77.4948 
112 166.617 
113 48.083 
114 -139.406 
115 -15.9318 
116 100.007 
ITEM: TIMESTEP
25200
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 -176.767 
2 64.3092 
3 -57.9034 
4 179.607 
5 57.138 
6 -57.2949 
7 -175.657 
8 69.9105 
9 -53.1882 
10 -60.0573 
11 -174.49 
12 62.4112 
13 173.742 
14 -64.5126 
15 52.9755 
16 -89.3906 
17 152.505 
18 27.9783 
19 98.9566 
20 -18.8918 
21 -142.379 
22 138.12 
23 130.542 
24 13.1237 
25 -105.231 
26 -101.437 
27 141.144 
28 22.7899 
29 13.8927 
30 -103.526 
31 166.054 
32 -70.3564 
33 48.7245 
34 155.572 
35 -75.3291 
36 44.4506 
37 -83.0323 
38 147.984 
39 29.8374 
40 -88.3264 
41 153.527 
42 40.6574 
43 32.6678 
44 -85.4788 
45 161.652 
46 -67.3279 
47 159.156 
48 46.005 
49 109.764 
50 -8.91961 
51 -115.444 
52 125.872 
53 0.151891 
54 -118.532 
55 -115.41 
56 117.84 
57 12.5333 
58 166.458 
59 -67.5531 
60 49.3659 
61 -51.8725 
62 -171.367 
63 66.317 
64 -58.5473 
65 179.137 
66 60.9473 
67 62.7088 
68 -59.6071 
69 -177.797 
70 -96.317 
71 145.569 
72 30.0185 
73 -132.144 
74 -7.81703 
75 128.238 
76 8.54044 
77 -114.144 
78 112.12 
79 -10.5648 
80 -128.182 
81 -130.13 
82 107.185 
83 -10.4318 
84 147.328 
85 18.7346 
86 -91.5532 
87 145.993 
88 35.7054 
89 -85.413 
90 -106.41 
91 143.302 
92 22.1835 
93 -80.8532 
94 169.281 
95 55.1509 
96 -147.261 
97 -22.3025 
98 94.6968 
99 -79.8029 
100 168.768 
101 49.1421 
102 -69.3174 
103 171.057 
104 42.1117 
105 47.2471 
106 -72.3789 
107 158.676 
108 -83.9318 
109 36.1364 
110 146.201 
111 -82.2505 
112 158.816 
113 41.2574 
114 -127.748 
115 -4.4147 
116 115.309 
ITEM: TIMESTEP
25250
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 175.165 
2 44.4906 
3 -68.3244 
4 -179.257 
5 63.296 
6 -58.6952 
7 -167.571 
8 70.4381 
9 -50.1233 
10 -56.6534 
11 -178.645 
12 60.7941 
13 169.22 
14 -68.4225 
15 47.0125 
16 -97.4072 
17 139.506 
18 27.4847 
19 97.0487 
20 -22.9929 
21 -142.201 
22 128.857 
23 133.779 
24 14.5991 
25 -107.49 
26 -111.422 
27 129.398 
28 7.30896 
29 10.1264 
30 -109.054 
31 -179.288 
32 -58.7128 
33 62.0888 
34 176.831 
35 -67.754 
36 52.4447 
37 -69.6199 
38 177.973 
39 56.8629 
40 -59.2164 
41 179.673 
42 53.1904 
43 59.2292 
44 -61.8812 
45 171.636 
46 -78.5365 
47 161.109 
48 36.6689 
49 90.5919 
50 -29.957 
51 -142.637 
52 96.8142 
53 -17.4516 
54 -138.001 
55 -119.765 
56 122.508 
57 3.33865 
58 159.641 
59 -87.2958 
60 35.0596 
61 -45.4471 
62 -164.758 
63 75.8481 
64 -50.1046 
65 -169.499 
66 69.206 
67 68.1018 
68 -51.2924 
69 -172.588 
70 -92.9847 
71 149.558 
72 31.6469 
73 -135.563 
74 -7.09905 
75 121.41 
76 0.456272 
77 -116.602 
78 106.304 
79 -10.7541 
80 -132.743 
81 -135.602 
82 107.34 
83 -14.6488 
84 144.889 
85 28.889 
86 -94.3916 
87 145.671 
88 22.3904 
89 -98.3288 
90 -93.8706 
91 142.849 
92 22.1296 
93 -74.3375 
94 176.081 
95 63.7607 
96 -155.257 
97 -39.2329 
98 85.1648 
99 -73.3916 
100 170.863 
101 52.7512 
102 -73.9977 
103 167.891 
104 41.748 
105 53.1662 
106 -64.9453 
107 168.912 
108 -64.2015 
109 43.2748 
110 171.616 
111 -92.5709 
112 151.733 
113 29.8926 
114 -126.185 
115 -5.38379 
116 114.461 
ITEM: TIMESTEP
25300
ITEM: NUMBER OF ENTRIES
116
ITEM: BOX BOUNDS pp pp pp
-2.2399916446225905e+01 2.2399916446225905e+01
-1.1128071838990754e+01 1.1128071838990754e+01
-1.1128071838990754e+01 1.1128071838990754e+01
ITEM: ENTRIES index c_dphi
1 -156.856 
2 84.3543 
3 -41.7347 
4 179.457 
5 67.1383 
6 -56.7826 
7 -169.501 
8 66.578 
9 -57.1827 
10 -52.5273 
11 -176.448 
12 59.7911 
13 176.635 
14 -67.9545 
15 58.0059 
16 -105.863 
17 132.441 
18 12.6159 
19 95.2524 
20 -24.7539 
21 -141.65 
22 131.427 
23 128.008 
24 11.4501 
25 -107.357 
26 -110.575 
27 132.867 
28 14.0594 
29 6.79168 
30 -109.766 
31 -169.646 
32 -44.8653 
33 77.3145 
34 179.591 
35 -70.7852 
36 49.2501 
37 -75.1996 
38 175.011 
39 55.9411 
40 -65.1095 
41 175.821 
42 44.6801 
43 52.8623 
44 -66.2075 
45 162.652 
46 -65.4209 
47 168.533 
48 56.6064 
49 94.0328 
50 -12.7382 
51 -147.989 
52 105.24 
53 -27.4632 
54 -134.234 
55 -114.675 
56 125.492 
57 2.09654 
58 -175.846 
59 -65.4099 
60 53.6863 
61 -55.4185 
62 -174.092 
63 68.1968 
64 -53.1593 
65 -170.87 
66 65.5142 
67 64.0019 
68 -53.7093 
69 -177.325 
70 -80.4051 
71 156.736 
72 35.0787 
73 -142.765 
74 -39.1119 
75 123.952 
76 8.0903 
77 -118.259 
78 126.038 
79 -0.311125 
80 -118.1 
81 -114.159 
82 119.492 
83 1.703 
84 130.182 
85 1.94211 
86 -114.811 
