# Time-averaged data for fix myat2
# TimeStep v_myvol
77000 33058.6
77100 33060.4
77200 32969.9
77300 32864.2
77400 32739.9
77500 32559.8
77600 32378.6
77700 32248.8
77800 32208.2
77900 32262.2
78000 32308.9
78100 32365.4
78200 32451.7
78300 32536.8
78400 32563.7
78500 32558.1
78600 32504.4
78700 32427.9
78800 32410.2
78900 32335.7
79000 32199.9
79100 32118.4
79200 32109.6
79300 32160.5
79400 32320.3
79500 32439.7
79600 32498.8
79700 32581
79800 32686.4
79900 32774.6
80000 32799.9
80100 32816.7
80200 32827.4
80300 32771
80400 32650.7
80500 32490.7
80600 32269
80700 32049.6
80800 31965.3
80900 32001.8
81000 32047.6
81100 32082.9
81200 32075.7
81300 32006.4
81400 31974.4
81500 31960.4
81600 32030.9
81700 32176.7
81800 32271.8
81900 32353.8
82000 32416.5
82100 32471.3
82200 32462
82300 32390.9
82400 32225.2
82500 32135.8
82600 32178.4
82700 32172.9
82800 32124.1
82900 32122.3
83000 32127.7
83100 32125.4
83200 32147.2
83300 32201
83400 32200
83500 32140.8
83600 32114
83700 32248.7
83800 32401.1
83900 32428.7
84000 32364.4
84100 32334.9
84200 32350.5
84300 32381.5
84400 32357.9
84500 32260
84600 32124.9
84700 31925.8
84800 31812.6
84900 31876
85000 31905.7
85100 31941.9
85200 31984.1
85300 32086.1
85400 32202
85500 32169.4
85600 32074.1
85700 32031.8
85800 31987.3
85900 31916.8
86000 31835.7
86100 31730.4
86200 31633.1
86300 31619.2
86400 31635.5
86500 31693.3
86600 31824.9
86700 31975.9
86800 32096.3
86900 32177
87000 32183.2
87100 32116.9
87200 32063.8
87300 32034.3
87400 32062.9
87500 32169.6
87600 32281.7
87700 32364.3
87800 32435.5
87900 32509.9
88000 32424.2
88100 32294.2
88200 32161.3
88300 32030.7
88400 31923.7
88500 31920.9
88600 32098.1
88700 32313
88800 32535.5
88900 32646.3
89000 32535.7
89100 32380.3
89200 32276.9
89300 32202
89400 32083.4
89500 31978.2
89600 32006.6
89700 32137.5
89800 32223.9
89900 32344.4
90000 32385.2
90100 32218.4
90200 32077.9
90300 32065.8
90400 32141.7
90500 32183.6
90600 32154.5
90700 32154.8
90800 32182.2
90900 32167.3
91000 32107.5
91100 32021
91200 32016.6
91300 32005.6
91400 31974.6
91500 31958.4
